1	0	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
2	1207.638561	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		36701.2018
3	1145.486438	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
4	1078.403094	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
5	1081.444095	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
6	1146.908707	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
7	1254.166033	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
8	1420.832984	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
9	1587.475836	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
10	1710.404091	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
11	1771.850945	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
12	1835.372723	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
13	1896.833612	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
14	1927.624278	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
15	1948.525112	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
16	1980.216223	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
17	1978.159278	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
18	1936.45439	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
19	1894.759334	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
20	1853.147723	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
21	1789.614334	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
22	1627.013889	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
23	1415.259293	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
24	1213.610827	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
25	0	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
26	1207.638561	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
27	1145.486438	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
28	1078.403094	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
29	1081.444095	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
30	1146.908707	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
31	1254.166033	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
32	1420.832984	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
33	1587.475836	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
34	1710.404091	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
35	1771.850945	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
36	1835.372723	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
37	1896.833612	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
38	1927.624278	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
39	1948.525112	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
40	1980.216223	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
41	1978.159278	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
42	1936.45439	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
43	1894.759334	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
44	1853.147723	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
45	1789.614334	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
46	1627.013889	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
47	1415.259293	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
48	1213.610827	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
49	0	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
50	1207.638561	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
51	1145.486438	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
52	1078.403094	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
53	1081.444095	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
54	1146.908707	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
55	1254.166033	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
56	1420.832984	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
57	1587.475836	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
58	1710.404091	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
59	1771.850945	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
60	1835.372723	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
61	1896.833612	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
62	1927.624278	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
63	1948.525112	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
64	1980.216223	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
65	1978.159278	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
66	1936.45439	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
67	1894.759334	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
68	1853.147723	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
69	1789.614334	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
70	1627.013889	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
71	1415.259293	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
72	1213.610827	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
73	0	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
74	1207.638561	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
75	1145.486438	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
76	1078.403094	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
77	1081.444095	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
78	1146.908707	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
79	1254.166033	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
80	1420.832984	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
81	1587.475836	0x4446321EF654F9fe36a92D7ffa49584A8FD70f0a	1300		
