1	0	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
2	976.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		50612.5
3	1126.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
4	1352.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
5	1423.75	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
6	1395.75	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
7	1699.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
8	1965.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
9	2056.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
10	2175.75	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
11	2296.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
12	2461.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
13	2565.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
14	2595.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
15	2732	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
16	2926.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
17	2969.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
18	2909.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
19	2864.75	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
20	2819.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
21	2774.75	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
22	2607.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
23	2277	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
24	1642.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
25	0	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
26	976.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
27	1126.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
28	1352.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
29	1423.75	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
30	1395.75	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
31	1699.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
32	1965.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
33	2056.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
34	2175.75	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
35	2296.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
36	2461.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
37	2565.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
38	2595.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
39	2732	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
40	2926.25	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
41	2969.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
42	2909.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
43	2864.75	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
44	2819.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
45	2774.75	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
46	2607.5	0x1A339DDBCD788Fda03312788d25b514Ad72aE209	2000		
