1,525.4166667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
2,575.4166667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
3,625.4166667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
4,675.4166667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
5,715.25,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
6,735.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
7,745.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
8,755.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
9,765.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
10,775.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
11,790.1666667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
12,810.1666667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
13,830.1666667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
14,870.5,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
15,910.1666667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
16,935.25,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
17,1000,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
18,1000,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
19,1000,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
20,923.75,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
21,824.5833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
22,698.3333333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
23,498.3333333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
24,525.4166667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
25,575.4166667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
26,625.4166667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
27,675.4166667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
28,715.25,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
29,735.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
30,745.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
31,755.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
32,765.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
33,775.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
34,790.1666667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
35,810.1666667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
36,830.1666667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
37,870.5,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
38,910.1666667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
39,935.25,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
40,1000,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
41,1000,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
42,1000,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
43,923.75,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
44,824.5833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
45,698.3333333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
46,498.3333333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
47,525.4166667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
48,575.4166667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
49,625.4166667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
50,675.4166667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
51,715.25,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
52,735.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
53,745.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
54,755.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
55,765.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
56,775.0833333,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
57,790.1666667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
58,810.1666667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
59,830.1666667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
60,870.5,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
61,910.1666667,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
62,935.25,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
63,1000,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
64,1000,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
65,1000,0x9c8cBB88f1a8552FF683ffdDAF598f6D9D0115Fd,0
